season,player_id,player_name,team,date,opponent,is_home,is_win,game_pk,position,innings,putouts,assists,errors,throwing_errors,chances,fielding_pct,double_plays,triple_plays,range_factor_per_game,range_factor_per_9
2025,702550,Chandler Pollard,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,2B,8.0,2,0,1,1,3,.636,0,0,2.00,2.25
2025,702550,Chandler Pollard,Surprise Saguaros,2025-10-28,Scottsdale Scorpions,False,False,825613,3B,8.0,0,1,0,0,1,.667,0,0,1.00,1.13
2025,702550,Chandler Pollard,Surprise Saguaros,2025-10-29,Scottsdale Scorpions,True,True,825583,3B,7.0,1,0,0,0,1,.692,0,0,1.00,1.29
2025,702550,Chandler Pollard,Surprise Saguaros,2025-11-01,Peoria Javelinas,True,True,825578,2B,9.0,2,0,0,0,2,.733,0,0,2.00,2.00
2025,702550,Chandler Pollard,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,CF,9.0,3,0,0,0,3,.778,0,0,3.00,3.00
2025,702550,Chandler Pollard,Surprise Saguaros,2025-11-06,Salt River Rafters,False,True,825624,3B,7.0,0,0,0,0,0,.778,0,0,0.00,0.00
2025,702550,Chandler Pollard,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,3B,9.0,1,3,0,0,4,.818,0,0,4.00,4.00
2025,702550,Chandler Pollard,Surprise Saguaros,2025-11-11,Salt River Rafters,False,False,825617,3B,6.0,0,5,0,0,5,.852,1,0,5.00,7.50
2025,699707,Danyony Pulido,Surprise Saguaros,2025-11-06,Salt River Rafters,False,True,825624,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-11-28,Sydney Blue Sox,False,False,825530,P,1.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-05,Brisbane Bandits,True,True,825524,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-07,Brisbane Bandits,True,False,825518,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-11,Brisbane Bandits,False,False,825517,P,0.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-13,Brisbane Bandits,False,True,825513,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-18,Sydney Blue Sox,False,False,825505,P,0.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-20,Sydney Blue Sox,False,True,825501,P,1.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-26,Perth Heat,True,True,825500,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2025-12-28,Perth Heat,True,True,825496,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2026-01-01,Sydney Blue Sox,True,True,825493,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2026-01-04,Sydney Blue Sox,True,False,825485,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2026-01-08,Brisbane Bandits,False,True,825483,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2026-01-10,Brisbane Bandits,False,True,825480,P,1.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,699707,Danyony Pulido,Surprise Saguaros,2026-01-16,Perth Heat,True,True,825475,P,1.0,0,1,0,0,1,1.000,0,0,1.00,9.00
2025,699707,Danyony Pulido,Surprise Saguaros,2026-01-18,Perth Heat,True,False,825470,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-09,Peoria Javelinas,False,True,825652,SS,9.0,2,2,0,0,4,1.000,2,0,4.00,4.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-15,Mesa Solar Sox,True,True,825589,SS,9.0,2,1,0,0,3,1.000,0,0,3.00,3.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-17,Glendale Desert Dogs,True,False,825587,SS,9.0,2,2,0,0,4,1.000,1,0,4.00,4.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-19,Scottsdale Scorpions,False,False,825615,SS,7.0,2,3,1,1,6,.941,1,0,5.00,6.43
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-21,Glendale Desert Dogs,True,True,825664,SS,7.0,2,3,1,1,6,.913,1,0,5.00,6.43
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-23,Mesa Solar Sox,False,True,825600,SS,9.0,1,5,0,0,6,.931,2,0,6.00,6.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-26,Peoria Javelinas,True,True,825584,SS,9.0,2,3,0,0,5,.941,0,0,5.00,5.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-29,Scottsdale Scorpions,True,True,825583,SS,7.0,2,1,2,1,5,.897,0,0,3.00,3.86
2025,804858,Bryan Rincon,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,3B,9.0,0,1,0,0,1,.900,0,0,1.00,1.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-11-01,Peoria Javelinas,True,True,825578,SS,9.0,0,0,0,0,0,.900,0,0,0.00,0.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,SS,9.0,0,1,0,0,1,.902,0,0,1.00,1.00
2025,804858,Bryan Rincon,Surprise Saguaros,2025-11-06,Salt River Rafters,False,True,825624,SS,7.0,2,2,1,0,5,.891,0,0,4.00,5.14
2025,804858,Bryan Rincon,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,SS,7.0,1,1,1,1,3,.878,0,0,2.00,2.57
2025,804858,Bryan Rincon,Surprise Saguaros,2025-11-11,Salt River Rafters,False,False,825617,SS,6.0,0,1,0,0,1,.880,0,0,1.00,1.50
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,CF,5.0,1,0,0,0,1,1.000,0,0,1.00,1.80
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,LF,4.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-08,Glendale Desert Dogs,True,True,825591,CF,10.0,2,0,0,0,2,1.000,0,0,2.00,1.80
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-14,Mesa Solar Sox,False,False,825604,CF,8.0,4,0,0,0,4,1.000,0,0,4.00,4.50
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-15,Mesa Solar Sox,True,True,825589,CF,9.0,1,0,0,0,1,1.000,0,0,1.00,1.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-16,Salt River Rafters,False,True,825633,CF,9.0,2,0,0,0,2,1.000,0,0,2.00,2.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-18,Scottsdale Scorpions,False,False,825614,CF,6.0,2,0,0,0,2,1.000,0,0,2.00,3.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-19,Scottsdale Scorpions,False,False,825615,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-21,Glendale Desert Dogs,True,True,825581,CF,7.0,1,1,0,0,2,1.000,0,0,2.00,2.57
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-22,Scottsdale Scorpions,True,True,825586,CF,9.0,1,0,0,0,1,1.000,0,0,1.00,1.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,RF,10.0,2,0,0,0,2,1.000,0,0,2.00,1.80
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-28,Scottsdale Scorpions,False,False,825613,LF,8.0,2,0,0,0,2,1.000,0,0,2.00,2.25
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,CF,9.0,2,1,0,0,3,1.000,0,0,3.00,3.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-10-31,Mesa Solar Sox,True,False,825582,RF,7.0,3,0,0,0,3,1.000,0,0,3.00,3.86
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-02,Glendale Desert Dogs,False,True,825658,RF,7.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-05,Scottsdale Scorpions,True,False,825577,RF,9.0,4,0,0,0,4,1.000,0,0,4.00,4.00
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-06,Salt River Rafters,False,True,825624,CF,7.0,1,0,0,0,1,1.000,0,0,1.00,1.29
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,811287,Carson Roccaforte,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,RF,7.0,2,0,0,0,2,1.000,0,0,2.00,2.57
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-23,Mesa Solar Sox,False,True,825600,RF,9.0,2,0,1,1,3,.667,0,0,2.00,2.00
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,DH,0.0,0,0,0,0,0,.667,0,0,0.00,-.--
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-26,Peoria Javelinas,True,True,825584,RF,9.0,3,0,0,0,3,.833,0,0,3.00,3.00
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-29,Scottsdale Scorpions,True,True,825583,DH,0.0,0,0,0,0,0,.833,0,0,0.00,-.--
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,RF,9.0,2,0,0,0,2,.875,0,0,2.00,2.00
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-01,Peoria Javelinas,True,True,825578,DH,0.0,0,0,0,0,0,.875,0,0,0.00,-.--
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,RF,9.0,2,0,0,0,2,.900,0,0,2.00,2.00
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-05,Scottsdale Scorpions,True,False,825577,DH,0.0,0,0,0,0,0,.900,0,0,0.00,-.--
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,RF,9.0,2,0,0,0,2,.917,0,0,2.00,2.00
2025,806210,Alfonsin Rosario,Surprise Saguaros,2025-11-11,Salt River Rafters,False,False,825617,RF,6.0,1,0,0,0,1,.923,0,0,1.00,1.50
2025,692437,Winston Santos,Surprise Saguaros,2025-10-14,Mesa Solar Sox,False,False,825604,P,3.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,692437,Winston Santos,Surprise Saguaros,2025-10-21,Glendale Desert Dogs,True,True,825664,P,4.0,0,1,0,0,1,1.000,0,0,1.00,2.25
2025,692437,Winston Santos,Surprise Saguaros,2025-10-28,Scottsdale Scorpions,False,False,825613,P,3.1,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,692437,Winston Santos,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,P,4.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,692437,Winston Santos,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,P,4.0,1,0,0,0,1,1.000,0,0,1.00,2.25
2025,693713,Emiliano Teodo,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,693713,Emiliano Teodo,Surprise Saguaros,2025-10-15,Mesa Solar Sox,True,True,825589,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,693713,Emiliano Teodo,Surprise Saguaros,2025-10-19,Scottsdale Scorpions,False,False,825615,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,693713,Emiliano Teodo,Surprise Saguaros,2025-10-23,Mesa Solar Sox,False,True,825600,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,3B,9.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-08,Glendale Desert Dogs,True,True,825591,SS,10.0,1,1,1,1,3,.667,0,0,2.00,1.80
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-14,Mesa Solar Sox,False,False,825604,SS,8.0,1,3,0,0,4,.857,0,0,4.00,4.50
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-15,Mesa Solar Sox,True,True,825589,3B,9.0,0,1,0,0,1,.875,0,0,1.00,1.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-16,Salt River Rafters,False,True,825633,3B,9.0,0,2,0,0,2,.900,1,0,2.00,2.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-17,Glendale Desert Dogs,True,False,825587,DH,0.0,0,0,0,0,0,.900,0,0,0.00,-.--
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-18,Scottsdale Scorpions,False,False,825614,SS,6.0,0,1,0,0,1,.909,0,0,1.00,1.50
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-19,Scottsdale Scorpions,False,False,825615,3B,7.0,1,1,0,0,2,.923,1,0,2.00,2.57
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-21,Glendale Desert Dogs,True,True,825581,SS,7.0,0,3,0,0,3,.938,0,0,3.00,3.86
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-22,Scottsdale Scorpions,True,True,825586,SS,9.0,0,3,0,0,3,.947,0,0,3.00,3.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-23,Mesa Solar Sox,False,True,825600,DH,0.0,0,0,0,0,0,.947,0,0,0.00,-.--
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-25,Mesa Solar Sox,True,False,825585,SS,10.0,1,5,0,0,6,.960,0,0,6.00,5.40
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-26,Peoria Javelinas,True,True,825584,3B,9.0,1,3,0,0,4,.966,0,0,4.00,4.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-28,Scottsdale Scorpions,False,False,825613,SS,8.0,0,4,0,0,4,.970,0,0,4.00,4.50
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-30,Peoria Javelinas,False,False,825642,SS,9.0,1,2,0,0,3,.972,0,0,3.00,3.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-10-31,Mesa Solar Sox,True,False,825582,SS,7.0,0,2,0,0,2,.974,0,0,2.00,2.57
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-01,Peoria Javelinas,True,True,825578,3B,9.0,0,1,0,0,1,.974,0,0,1.00,1.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-02,Glendale Desert Dogs,False,True,825658,SS,7.0,1,1,0,0,2,.976,1,0,2.00,2.57
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-04,Salt River Rafters,True,True,825579,3B,9.0,0,0,0,0,0,.976,0,0,0.00,0.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-05,Scottsdale Scorpions,True,False,825577,SS,9.0,1,1,0,0,2,.977,1,0,2.00,2.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-07,Salt River Rafters,True,True,825576,SS,9.0,0,5,0,0,5,.979,1,0,5.00,5.00
2025,694187,Daniel Vazquez,Surprise Saguaros,2025-11-10,Peoria Javelinas,True,False,825575,3B,7.0,1,1,0,0,2,.980,1,0,2.00,2.57
2025,806964,Sebastian Walcott,Surprise Saguaros,2025-10-07,Mesa Solar Sox,False,True,825607,SS,9.0,1,2,0,0,3,1.000,0,0,3.00,3.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-08,Salt River Rafters,True,True,825619,2B,9.0,2,2,0,0,4,1.000,0,0,4.00,4.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-10,Mesa Solar Sox,True,True,825620,SS,9.0,0,1,0,0,1,1.000,0,0,1.00,1.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,2B,9.0,3,2,0,0,5,1.000,0,0,5.00,5.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-16,Glendale Desert Dogs,True,True,825621,SS,9.0,2,3,0,0,5,1.000,1,0,5.00,5.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,SS,7.1,2,1,0,0,3,1.000,0,0,3.00,3.86
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,2B,6.0,0,2,0,0,2,1.000,1,0,2.00,3.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,SS,8.0,2,0,0,0,2,1.000,0,0,2.00,2.25
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,SS,10.0,1,1,0,0,2,1.000,0,0,2.00,1.80
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,2B,9.0,3,2,2,0,7,.935,1,0,5.00,5.00
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-11-06,Mesa Solar Sox,False,True,825593,2B,7.0,3,3,0,0,6,.946,1,0,6.00,7.71
2025,694757,Maui Ahuna,Scottsdale Scorpions,2025-11-10,Salt River Rafters,False,False,825623,2B,6.0,1,0,0,0,1,.947,0,0,1.00,1.50
2025,692454,Pablo Aldonis,Scottsdale Scorpions,2025-10-08,Salt River Rafters,True,True,825619,P,2.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,692454,Pablo Aldonis,Scottsdale Scorpions,2025-10-15,Salt River Rafters,True,False,825622,P,2.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,692454,Pablo Aldonis,Scottsdale Scorpions,2025-10-18,Surprise Saguaros,True,True,825614,P,2.0,0,1,0,0,1,1.000,0,0,1.00,4.50
2025,692454,Pablo Aldonis,Scottsdale Scorpions,2025-10-23,Peoria Javelinas,False,True,825638,P,2.0,0,1,0,0,1,1.000,0,0,1.00,4.50
2025,692454,Pablo Aldonis,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,P,1.1,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,692454,Pablo Aldonis,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,P,2.0,1,0,0,0,1,1.000,0,0,1.00,4.50
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-10-09,Glendale Desert Dogs,False,False,825666,P,0.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-10-15,Salt River Rafters,True,False,825622,P,0.2,0,1,0,0,1,1.000,0,0,1.00,0.00
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,P,2.0,1,0,0,0,1,1.000,0,0,1.00,4.50
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-10-23,Peoria Javelinas,False,True,825638,P,1.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,P,2.0,0,1,0,0,1,1.000,0,0,1.00,4.50
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,P,2.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-11-07,Glendale Desert Dogs,False,False,825655,P,0.1,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,694544,Austin Amaral,Scottsdale Scorpions,2025-11-10,Salt River Rafters,False,False,825623,P,1.0,0,1,0,0,1,1.000,0,0,1.00,9.00
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,3B,9.0,0,2,1,0,3,.667,0,0,2.00,2.00
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-09,Glendale Desert Dogs,False,False,825666,3B,8.0,1,1,0,0,2,.800,0,0,2.00,2.25
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,3B,9.0,1,1,0,0,2,.857,0,0,2.00,2.00
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-17,Mesa Solar Sox,False,True,825595,3B,9.0,1,2,0,0,3,.900,0,0,3.00,3.00
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,DH,0.0,0,0,0,0,0,.900,0,0,0.00,-.--
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,True,825646,3B,7.0,1,0,0,0,1,.909,0,0,1.00,1.29
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-23,Peoria Javelinas,False,True,825638,DH,0.0,0,0,0,0,0,.909,0,0,0.00,-.--
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,DH,0.0,0,0,0,0,0,.909,0,0,0.00,-.--
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,3B,9.0,0,1,0,0,1,.917,0,0,1.00,1.00
2025,801194,Max Anderson,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,DH,0.0,0,0,0,0,0,.917,0,0,0.00,-.--
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-01,Salt River Rafters,True,True,825611,3B,9.0,0,3,0,0,3,.933,0,0,3.00,3.00
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,3B,8.0,1,3,1,0,5,.900,1,0,4.00,4.50
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-06,Mesa Solar Sox,False,True,825593,DH,0.0,0,0,0,0,0,.900,0,0,0.00,-.--
2025,801194,Max Anderson,Scottsdale Scorpions,2025-11-10,Salt River Rafters,False,False,825623,3B,6.0,1,0,0,0,1,.905,0,0,1.00,1.50
2025,688781,Brett Banks,Scottsdale Scorpions,2025-10-08,Salt River Rafters,True,True,825619,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,688781,Brett Banks,Scottsdale Scorpions,2025-10-15,Salt River Rafters,True,False,825622,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,688781,Brett Banks,Scottsdale Scorpions,2025-10-18,Surprise Saguaros,True,True,825614,P,0.1,0,0,0,0,0,.000,0,0,0.00,0.00
2025,688781,Brett Banks,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,P,1.2,0,0,0,0,0,.000,0,0,0.00,0.00
2025,688781,Brett Banks,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,688781,Brett Banks,Scottsdale Scorpions,2025-11-02,Peoria Javelinas,True,True,825610,P,1.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,700083,John Bay,Scottsdale Scorpions,2025-11-04,Mesa Solar Sox,False,False,825596,LF,8.0,1,0,1,1,2,.500,0,0,1.00,1.13
2025,700083,John Bay,Scottsdale Scorpions,2025-11-07,Glendale Desert Dogs,False,False,825655,RF,8.0,2,0,0,0,2,.750,0,0,2.00,2.25
2025,700083,John Bay,Scottsdale Scorpions,2025-11-11,Glendale Desert Dogs,True,False,825608,LF,7.0,3,0,0,0,3,.857,0,0,3.00,3.86
2025,687562,Jake Bennett,Scottsdale Scorpions,2025-10-06,Peoria Javelinas,True,False,825618,P,4.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,687562,Jake Bennett,Scottsdale Scorpions,2025-10-14,Peoria Javelinas,False,True,825649,P,4.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,687562,Jake Bennett,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,P,3.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,687562,Jake Bennett,Scottsdale Scorpions,2025-10-26,Mesa Solar Sox,True,True,825609,P,4.0,0,0,0,0,0,.000,0,0,0.00,0.00
2025,687562,Jake Bennett,Scottsdale Scorpions,2025-11-01,Salt River Rafters,True,True,825611,P,5.0,0,2,0,0,2,1.000,0,0,2.00,3.60
2025,820901,Anderson Brito,Scottsdale Scorpions,2025-10-10,Mesa Solar Sox,True,True,825620,P,2.2,0,1,0,0,1,1.000,0,0,1.00,4.50
2025,820901,Anderson Brito,Scottsdale Scorpions,2025-10-17,Mesa Solar Sox,False,True,825595,P,3.0,0,0,0,0,0,1.000,0,0,0.00,0.00
2025,820901,Anderson Brito,Scottsdale Scorpions,2025-10-24,Salt River Rafters,False,True,825629,P,2.2,1,0,0,0,1,1.000,0,0,1.00,4.50
2025,820901,Anderson Brito,Scottsdale Scorpions,2025-10-31,Salt River Rafters,False,True,825626,P,3.0,1,0,0,0,1,1.000,0,0,1.00,3.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-16,Glendale Desert Dogs,True,True,825621,1B,9.0,11,0,0,0,11,1.000,1,0,11.00,11.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-18,Surprise Saguaros,True,True,825614,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-19,Surprise Saguaros,True,True,825615,1B,1.1,1,0,0,0,1,1.000,0,0,1.00,9.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-21,Peoria Javelinas,False,False,825616,DH,0.0,0,0,0,0,0,1.000,0,0,0.00,-.--
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-22,Surprise Saguaros,False,False,825586,1B,8.0,3,0,1,0,4,.938,0,0,3.00,3.38
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-28,Surprise Saguaros,True,True,825613,DH,0.0,0,0,0,0,0,.938,0,0,0.00,-.--
2025,813844,Will Bush,Scottsdale Scorpions,2025-10-30,Glendale Desert Dogs,True,True,825612,1B,9.0,8,0,0,0,8,.958,0,0,8.00,8.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-01,Salt River Rafters,True,True,825611,1B,9.0,13,0,1,0,14,.947,0,0,13.00,13.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-02,Peoria Javelinas,True,True,825610,1B,9.0,8,1,0,0,9,.957,2,0,9.00,9.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-05,Surprise Saguaros,False,True,825577,1B,9.0,10,0,0,0,10,.965,0,0,10.00,10.00
2025,813844,Will Bush,Scottsdale Scorpions,2025-11-06,Mesa Solar Sox,False,True,825593,1B,7.0,7,0,0,0,7,.969,1,0,7.00,9.00
